order_date,client_name,transport_ids,total_lines,total_quantity,ordered_items
2026-03-18,FUTBOL STA. EULALIA,['11582887'],9,27,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'TU20', 'description': 'TURIA BARRIL 20L.', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 6.0, 'unit': 'caj'}, {'material': '0LT0103', 'description': 'YOSOY AVENA BARISTA 1L BRIK 6U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}]"
2026-03-18,GRAN EMPERADOR RESTAURANTE CHINO,['11583188'],4,22,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 4.0, 'unit': 'caj'}]"
2026-03-18,GRANA BAR BY DUMAS,['11583078'],9,25,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 6.0, 'unit': 'caj'}, {'material': '0AM5630', 'description': 'COLACAO SOBRE 16G 50U +2 VASOS', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0296', 'description': 'RED BULL ENERGY DRINK 25CL LATA 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LI0153', 'description': 'RUAVIEJA ORUJO HIERBAS 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0LI0062', 'description': 'PUJOL RON 1L', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0LI2697', 'description': 'P-ANIS DEL MONO DULCE 70CL', 'quantity': 6.0, 'unit': 'un'}, {'material': '0LI0270', 'description': 'JAGERMEISTER LICOR HIERBAS 70CL', 'quantity': 1.0, 'unit': 'bot'}]"
2026-03-18,GRANBARA,['11583078'],7,24,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'VE12', 'description': 'AGUA VERI 1/2 VIDRIO RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}]"
2026-03-18,GRANJA BAR EL MASET,['11583097'],12,15,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0234', 'description': 'LA LEVANTINA SOJA ESPECIAL HOST 1L 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0033', 'description': 'LETONA GRAN CREME PET 1,5L PET 6U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LI0100', 'description': 'J&B WHISKY RARE 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0LI0247', 'description': 'ANIS DEL MONO DULCE 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0LI0062', 'description': 'PUJOL RON 1L', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0AM1267', 'description': 'REDONDO ACEITUNA PERDIGON ANCHOA 2,5 KG.', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM1683', 'description': 'GC ECO SECAMANOS 2C 300X184MM 143M 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LI0033', 'description': 'MARTINI BIANCO VERMOUTH 1L', 'quantity': 1.0, 'unit': 'bot'}]"
2026-03-18,GRANJA D'EN PEP,['11583097'],9,17,"[{'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0032', 'description': 'CACAOLAT VIDRIO 20CL RET 30U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0029', 'description': 'C.C. CACAOLAT 30 U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 5.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'NTL13LT6', 'description': 'NESTEA LIMON 1/3 LATA 4U-PACK 6U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'FDT13', 'description': 'FREE DAMM TOSTADA 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}]"
2026-03-18,GRANJA SANTIAGO,['11583203'],14,26,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'FDL13', 'description': 'FREE DAMM LIMON 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'FDT13', 'description': 'FREE DAMM TOSTADA 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'FD13', 'description': 'FREE DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}]"
2026-03-18,GRANJA XOCOLATERIA''LA CLAU,['11583099'],8,29,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 7.0, 'unit': 'caj'}, {'material': '0RF1697', 'description': '/-COCA COLA IMPORT LATA33 24U', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'NTL13LT6', 'description': 'NESTEA LIMON 1/3 LATA 4U-PACK 6U.', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM5517', 'description': 'PROEZA MAIZ 500GR  1U', 'quantity': 1.0, 'unit': 'un'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'NTL13LT6', 'description': 'NESTEA LIMON 1/3 LATA 4U-PACK 6U.', 'quantity': 2.0, 'unit': 'caj'}]"
2026-03-18,GUERMAN KAZANNIKOV KAZANNIKOV,['11583888'],1,2,"[{'material': 'ED13LT', 'description': 'ESTRELLA DAMM 1/3 LATA', 'quantity': 2.0, 'unit': 'caj'}]"
2026-03-18,HOLA K TAL,['11583187'],23,86,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 6.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 6.0, 'unit': 'caj'}, {'material': '0LT0009', 'description': 'LETONA GRAN CREME 1L VR 12U', 'quantity': 3.0, 'unit': 'caj'}, {'material': '3ENV1281', 'description': 'C.C. LECHE LETONA (NUEVO)', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0RF0019', 'description': '/-COCA COLA LATA 33CL 24U', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'NTL13B24', 'description': 'NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0LI2688', 'description': ""P-BALLANTINE'S 1L"", 'quantity': 6.0, 'unit': 'un'}, {'material': '0LI0719', 'description': 'LAGAR DO FRADE ORUJO DE HIERBAS PET 3L', 'quantity': 3.0, 'unit': 'bot'}, {'material': '0AM1268', 'description': 'VERISOL TOMATE ENTERO 1KG', 'quantity': 12.0, 'unit': 'un'}, {'material': '0AM5429', 'description': 'SANTA RITA HARINA FRIT.PESC 1KG', 'quantity': 10.0, 'unit': 'un'}, {'material': '0AM4892', 'description': 'SANTA ANA PATATAS 15U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LM0100', 'description': 'BALNIC ABRILLANTADOR LAVAVAJILLAS AUTO5K', 'quantity': 1.0, 'unit': 'un'}, {'material': '0LM0068', 'description': 'BOLSA VILEDA AUTOTA. 55x60 30U', 'quantity': 5.0, 'unit': 'un'}, {'material': '0LM0504', 'description': 'GC SERVILLETA 1C 30x30 GC 100U', 'quantity': 6.0, 'unit': 'un'}, {'material': '0RF0482', 'description': 'TRINA NARANJA SLEEK 33CL 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0086', 'description': '/-TRINA LIMON  LATA 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM4892', 'description': 'SANTA ANA PATATAS 15U', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': '0LM0105', 'description': 'BALNIC LAVAVAJILLAS AGUA SEMI 6KG', 'quantity': 1.0, 'unit': 'un'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED13LT', 'description': 'ESTRELLA DAMM 1/3 LATA', 'quantity': 8.0, 'unit': 'caj'}]"
2026-03-18,HOMER BAR GRANJA,['11583188'],18,46,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'ED15LN', 'description': 'ESTRELLA DAMM 1/5 LN', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ15', 'description': 'CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'EC13', 'description': 'DAURA DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': '0VE0075', 'description': 'CUNE RIOJA CRIANZA 75CL 1U', 'quantity': 6.0, 'unit': 'bot'}, {'material': '0VE0507', 'description': 'HALLAZGO CRIANZA 75CL 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0VE1410', 'description': 'ALLUE CAVA BRUT NATURE 75CL 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0296', 'description': 'RED BULL ENERGY DRINK 25CL LATA 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0VE0524', 'description': 'SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LI0085', 'description': 'LICOR 43 1L', 'quantity': 1.0, 'unit': 'bot'}, {'material': 'EC13', 'description': 'DAURA DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}]"
2026-03-18,HOSTAL CAL XIC,['11583138'],3,4,"[{'material': '0CF0410', 'description': 'MOMENT\xa0TEA\xa0\xa0MANZANILLA\xa0E15 15U', 'quantity': 1.0, 'unit': 'est'}, {'material': '0CF0128', 'description': 'MOMENT\xa0TEA\xa0VERDEJENGIBRE\xa015U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0CF1028', 'description': 'MALONGO EXPRESO INTENSO CAPSULAS 6G 120U', 'quantity': 2.0, 'unit': 'caj'}]"
2026-03-18,HOTEL CIUTAT DE GRANOLLERS,['11583201'],13,104,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'FD13', 'description': 'FREE DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 6.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 6.0, 'unit': 'brl'}, {'material': 'UE902', 'description': 'COPA GRANDE ED', 'quantity': 60.0, 'unit': 'un'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 7.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 7.0, 'unit': 'brl'}]"
2026-03-18,IL PICCOLO BIONDO,['11583098'],16,72,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'FDT13', 'description': 'FREE DAMM TOSTADA 1/3 RET. PP', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'DL20', 'description': 'DAMM LEMON BARRIL 20L.', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'VE11', 'description': 'AGUA VERI 1/1 VIDRIO RET.', 'quantity': 9.0, 'unit': 'caj'}, {'material': 'CJ11V', 'description': 'CAJAS COMPLETAS 1/1 V', 'quantity': 9.0, 'unit': 'caj'}, {'material': 'VE12', 'description': 'AGUA VERI 1/2 VIDRIO RET.', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'CJ12V', 'description': 'CAJAS COMPLETAS 1/2 V', 'quantity': 7.0, 'unit': 'caj'}, {'material': 'VE13SP', 'description': 'AGUA VERI 1/3 PET CAJA 35U. T.TH', 'quantity': 4.0, 'unit': 'caj'}, {'material': '0AM5394', 'description': 'PROEZA ATUN A.GIRASOL BOLSA 1KG', 'quantity': 16.0, 'unit': 'un'}]"
2026-03-18,INDIA ''ESCLAT'',['11582887'],11,27,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 5.0, 'unit': 'caj'}, {'material': 'FDT13', 'description': 'FREE DAMM TOSTADA 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'DL20', 'description': 'DAMM LEMON BARRIL 20L.', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'TU20', 'description': 'TURIA BARRIL 20L.', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 2.0, 'unit': 'brl'}, {'material': 'VE13SP', 'description': 'AGUA VERI 1/3 PET CAJA 35U. T.TH', 'quantity': 7.0, 'unit': 'caj'}]"
2026-03-18,INDOORWALL GRANOLLERS,['11583078'],14,280,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 10.0, 'unit': 'caj'}, {'material': 'VE12SP', 'description': 'AGUA VERI 1/2 PET CAJA 24U. T.TH', 'quantity': 4.0, 'unit': 'caj'}, {'material': 'VE32SP', 'description': 'AGUA VERI 1,5L PET CAJA 12U.', 'quantity': 4.0, 'unit': 'caj'}, {'material': '0LT0036', 'description': 'CACAOLAT VIDRIO 20CL SR 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED13LT', 'description': 'ESTRELLA DAMM 1/3 LATA', 'quantity': 3.0, 'unit': 'caj'}, {'material': 'UE975', 'description': 'VASO PAPEL ED 33CL', 'quantity': 200.0, 'unit': 'un'}, {'material': 'PL13', 'description': 'EUROCAJA 1/3 DAMM VACIA 24U. P.PLAST.A13', 'quantity': 40.0, 'unit': 'un'}, {'material': '0LI0068', 'description': 'NEGRITA RON 70CL', 'quantity': 3.0, 'unit': 'bot'}, {'material': '0LI0185', 'description': 'RATAFIA RUSSET 70CL', 'quantity': 1.0, 'unit': 'bot'}, {'material': '0LI1680', 'description': 'KICK THE RULES CREMA MANGO TEQUILA 70CL', 'quantity': 1.0, 'unit': 'un'}, {'material': '0RF0124', 'description': '/-COCA COLA 2L PET 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0RF0169', 'description': '/-FANTA LIMON 2L PET 6U', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'FTI14L12', 'description': 'FEVERTREE INDIAN TONIC 1/4 LATA BAND-12U', 'quantity': 1.0, 'unit': 'caj'}]"
2026-03-18,JAUME COSTA,['11582884'],1,40,"[{'material': '0AG0007', 'description': 'FONT D.OR NATURAL 1,5L PET 12U', 'quantity': 40.0, 'unit': 'caj'}]"
2026-03-18,JJ BAR,['11583203'],17,45,"[{'material': 'ED13', 'description': 'ESTRELLA DAMM 1/3 RET. PP', 'quantity': 11.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 11.0, 'unit': 'caj'}, {'material': 'FD13', 'description': 'FREE DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'FDL13', 'description': 'FREE DAMM LIMON 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'TU13', 'description': 'TURIA 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'EC13', 'description': 'DAURA DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AG0183', 'description': 'VICHY CATALAN GAS 30CL RET 24U', 'quantity': 1.0, 'unit': 'caj'}, {'material': '3ENV0236', 'description': ""C.C. AGUA 1/3 VICHY-FONT D'OR"", 'quantity': 1.0, 'unit': 'caj'}, {'material': '0AM3565', 'description': 'BARGALLO ACEITE GOURMET SOL GIRASOL 20L', 'quantity': 5.0, 'unit': 'un'}, {'material': 'KE13', 'description': 'KELER 33 CL RET. PP', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}]"
2026-03-18,Kisema,['11583188'],7,12,"[{'material': 'FDT13', 'description': 'FREE DAMM TOSTADA 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'ED30', 'description': 'ESTRELLA DAMM BARRIL 30', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL30V', 'description': 'BARRIL INOX 30L. EURONORMA', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'FD13', 'description': 'FREE DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'UE902', 'description': 'COPA GRANDE ED', 'quantity': 6.0, 'unit': 'un'}]"
2026-03-18,L'INDIÀ CAFETERIA,['11583099'],10,14,"[{'material': 'FDT13', 'description': 'FREE DAMM TOSTADA 1/3 RET. PP', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'VO13', 'description': 'VOLL-DAMM 1/3 RET.', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 1.0, 'unit': 'caj'}, {'material': 'GBD20', 'description': 'GRIMBERGEN DOUBLE AMBREE BARRIL 20L. RET', 'quantity': 1.0, 'unit': 'brl'}, {'material': 'BRL20V', 'description': 'BARRIL INOX 20L. TANQUETA A16', 'quantity': 1.0, 'unit': 'brl'}, {'material': '1PLV0013', 'description': 'VASO CACAOLAT 6 UNIDADES', 'quantity': 2.0, 'unit': 'caj'}, {'material': '0LT0032', 'description': 'CACAOLAT VIDRIO 20CL RET 30U', 'quantity': 2.0, 'unit': 'caj'}, {'material': '3ENV0029', 'description': 'C.C. CACAOLAT 30 U.', 'quantity': 2.0, 'unit': 'caj'}, {'material': 'CJ13', 'description': 'CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13', 'quantity': 2.0, 'unit': 'caj'}]"
