order_date,client_name,material,description,unit,total_quantity
2026-02-20,BAR SAGITARIO,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,2
2026-02-20,BAR SAGITARIO,0LI0045,SOBERANO BRANDY 1L,bot,3
2026-02-20,BAR SAGITARIO,0CF0080,XPLICIT NATURAL CREMOSO 1KG,un,4
2026-02-20,BAR XANIA,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,1
2026-02-20,BAR XANIA,0AM0165,BAYO ARROZ EXTRA 5 KG.,un,1
2026-02-20,BAR XANIA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,5
2026-02-20,BAR XANIA,0LI2687,P-BAILEYS ORI.CREMA WHISKY 1L,un,1
2026-02-20,BAR XANIA,0LI0053,TORRES 5 BRANDY 70CL,bot,1
2026-02-20,BAR XANIA,TU20,TURIA BARRIL 20L.,brl,1
2026-02-20,BCC LOUNGE,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,19
2026-02-20,BCC LOUNGE,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,9
2026-02-20,BRACAFE,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-02-20,BRACAFE,0LM2486,FILM TRANSPARENTE 30x250,un,1
2026-02-20,BRACAFE,0ZU0020,GRANINI MELOCOTON  20CL 24U,caj,1
2026-02-20,BRASSERIA EL TRIANGLE COHO,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,2
2026-02-20,BRASSERIA EL TRIANGLE COHO,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,caj,2
2026-02-20,BRASSERIA EL TRIANGLE COHO,0LI0247,ANIS DEL MONO DULCE 70CL,bot,1
2026-02-20,BRASSERIA EL TRIANGLE COHO,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,2
2026-02-20,BRASSERIA EL TRIANGLE COHO,BRL30V,BARRIL INOX 30L. EURONORMA,brl,7
2026-02-20,BRASSERIA EL TRIANGLE COHO,TB8V,BOTELLAS CARBONICO 8 KG.VACIOS,tb,1
2026-02-20,BRASSERIA EL TRIANGLE COHO,TB8,BOTELLAS CARBONICO 8 KILOS,tb,1
2026-02-20,BRASSERIA EL TRIANGLE COHO,3ENV0058,C.C. 1/2 FONT D'OR MAXIMUM,caj,5
2026-02-20,BRASSERIA EL TRIANGLE COHO,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-02-20,BRASSERIA EL TRIANGLE COHO,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,5
2026-02-20,BRASSERIA EL TRIANGLE COHO,DL30,DAMM LEMON BARRIL 30,brl,1
2026-02-20,BRASSERIA EL TRIANGLE COHO,ED15LN,ESTRELLA DAMM 1/5 LN,caj,5
2026-02-20,BRASSERIA EL TRIANGLE COHO,ED30,ESTRELLA DAMM BARRIL 30,brl,2
2026-02-20,BRASSERIA EL TRIANGLE COHO,0LM0038,FLOQUET LEJIA 5L  3U,caj,1
2026-02-20,BRASSERIA EL TRIANGLE COHO,0AG0019,FONT D.OR MAXIMUM NATURAL 1/2 RET 20U,caj,5
2026-02-20,BRASSERIA EL TRIANGLE COHO,0ZU0009,GRANINI MELOCOTON 1L PET 6U,caj,2
2026-02-20,BRASSERIA EL TRIANGLE COHO,0ZU0010,GRANINI NARANJA 1L PET 6U,caj,2
2026-02-20,BRASSERIA EL TRIANGLE COHO,0ZU0013,GRANINI PIÑA 1L PET 6U,caj,2
2026-02-20,BRASSERIA EL TRIANGLE COHO,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,6
2026-02-20,BRASSERIA EL TRIANGLE COHO,0LM0201,MACOPAL BANDEJA 6 CANELONES   100U,caj,1
2026-02-20,BRASSERIA EL TRIANGLE COHO,0LM0204,MACOPAL TAPA BANDEJA 6 CANELONES   100U,caj,1
2026-02-20,BRASSERIA EL TRIANGLE COHO,0LI0044,MAGNO BRANDY 70CL,bot,8
2026-02-20,BRASSERIA EL TRIANGLE COHO,TU13,TURIA 1/3 RET.,caj,2
2026-02-20,BRASSERIA EL TRIANGLE COHO,TU20,TURIA BARRIL 20L.,brl,2
2026-02-20,Bar 20 PA K,BRL30V,BARRIL INOX 30L. EURONORMA,brl,2
2026-02-20,Bar 20 PA K,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-02-20,CA L'ANGEL BAR,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,2
2026-02-20,CA L'ANGEL BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,6
2026-02-20,CA L'ANGEL BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,5
2026-02-20,CA L'ANGEL BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,5
2026-02-20,CAFE#L'ESTONA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,6
2026-02-20,CAFE#L'ESTONA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,5
2026-02-20,CAFE#L'ESTONA,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,pak,3
2026-02-20,CAFE#L'ESTONA,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,6
2026-02-20,CAFE#L'ESTONA,ED15LN,ESTRELLA DAMM 1/5 LN,caj,5
2026-02-20,CAFE#L'ESTONA,0CF1122,MOMENT TEA  CHAI TEA LATTE 10U,caj,2
2026-02-20,CAFE#L'ESTONA,0CF1123,MOMENT TEA  TÉ MATCHA LATTE 10U,caj,2
2026-02-20,CAFE#L'ESTONA,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,un,1
2026-02-20,CAFETERIA SANT TOMÀS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,2
2026-02-20,CAFETERIA SANT TOMÀS,3ENV0060,C.C.GASEOSA ZALA SANMY 1/2,caj,1
2026-02-20,CAFETERIA SANT TOMÀS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,2
2026-02-20,CAFETERIA SANT TOMÀS,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,2
2026-02-20,CAFETERIA SANT TOMÀS,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,1
2026-02-20,CAFETERIA SANT TOMÀS,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,2
2026-02-20,CAFETERIA SANT TOMÀS,0RF0014,ZALA GASEOSA 50CL VID. RET 20U,caj,1
2026-02-20,CAFÉ PLAÇA,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,5
2026-02-20,CAFÉ PLAÇA,3ENV0029,C.C. CACAOLAT 30 U.,caj,1
2026-02-20,CAFÉ PLAÇA,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,1
2026-02-20,CAFÉ PLAÇA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,5
2026-02-20,CAFÉ PLAÇA,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,5
2026-02-20,CAFÉ PLAÇA,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,4
2026-02-20,CAN PAIROT,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,14
2026-02-20,CAN PAIROT,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,12
2026-02-20,CAN PAIROT,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,caj,2
2026-02-20,CAN RAJOLER,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-02-20,CAN RAJOLER,PI12,AGUA PIRINEA 1/2 GAS RET,caj,2
2026-02-20,CAN RAJOLER,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,10
2026-02-20,CAN RAJOLER,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,7
2026-02-20,CAN RAJOLER,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,caj,1
2026-02-20,CAN RAJOLER,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-02-20,CAN RAJOLER,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-02-20,CAN RAJOLER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,5
2026-02-20,CAN RAJOLER,CJ12V,CAJAS COMPLETAS 1/2 V,caj,2
2026-02-20,CAN RAJOLER,UE902,COPA GRANDE ED,un,6
2026-02-20,CAN RAJOLER,0LI0102,CUTTY SARK WHISKY 70CL,bot,1
2026-02-20,CAN RAJOLER,DL13,DAMM LEMON 1/3 RET,caj,1
2026-02-20,CAN RAJOLER,0LM0092,DON PALILLO PALILLOS ENV.1000,un,1
2026-02-20,CAN RAJOLER,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-02-20,CAN RAJOLER,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-02-20,CAN RAJOLER,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,caj,1
2026-02-20,CAN RAJOLER,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,8
2026-02-20,CAN RAJOLER,0CF1138,MOMENT TEA MENTA POLEO 100U,caj,1
2026-02-20,CAN RAJOLER,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-02-20,CAN RAJOLER,0CF0058,XPLICIT DESCAFEINADO 500GR,un,1
2026-02-20,CAN RAJOLER,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,1
2026-02-20,CAN RAJOLER,0CF0056,XPLICIT MEZCLA 80/20 1KG,un,8
2026-02-20,CANSALADERIA MOLIST,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,1
2026-02-20,CANSALADERIA MOLIST,0AG0119,FONT D.OR NATURAL 5L PET 4U,caj,4
2026-02-20,CANSALADERIA MOLIST,0AG0046,"VICHY CATALAN GAS 1,2L PET 6U",caj,1
2026-02-20,CANTABRIA RESTAURANT,0AM3565,BARGALLO ACEITE GOURMET SOL GIRASOL 20L,un,1
2026-02-20,CANTABRIA RESTAURANT,0AM1282,BARGALLO OLI GIRASOL 5L,un,1
2026-02-20,CANTABRIA RESTAURANT,BRL30V,BARRIL INOX 30L. EURONORMA,brl,2
2026-02-20,CANTABRIA RESTAURANT,0LM2431,BOLSA IND. DE BASURA G120 85x104CM 10U,caj,4
2026-02-20,CANTABRIA RESTAURANT,3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,7
2026-02-20,CANTABRIA RESTAURANT,3ENV0041,C.C. AGUA 1/2 VICHY-FONT D'OR,caj,4
2026-02-20,CANTABRIA RESTAURANT,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-02-20,CANTABRIA RESTAURANT,3ENV0060,C.C.GASEOSA ZALA SANMY 1/2,caj,4
2026-02-20,CANTABRIA RESTAURANT,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,5
2026-02-20,CANTABRIA RESTAURANT,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-02-20,CANTABRIA RESTAURANT,ED30,ESTRELLA DAMM BARRIL 30,brl,2
2026-02-20,CANTABRIA RESTAURANT,0AM0154,FAISAN FIDEOS Nº 2 ENTREFINOS 5KG,un,1
2026-02-20,CANTABRIA RESTAURANT,0AM0155,FAISAN FIDEOS Nº 4 GRUESO 5KG,un,1
2026-02-20,CANTABRIA RESTAURANT,0AM0157,FAISAN TALLARIN 5KG,un,1
2026-02-20,CANTABRIA RESTAURANT,0LM2485,FILM TRANSPARENTE 45x250,un,1
2026-02-20,CANTABRIA RESTAURANT,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,4
2026-02-20,CANTABRIA RESTAURANT,0AG0005,FONT D.OR NATURAL 1/2 RET 20U,caj,3
2026-02-20,CANTABRIA RESTAURANT,0AG0003,FONT D.OR NATURAL 1L RET 12U,caj,7
2026-02-20,CANTABRIA RESTAURANT,FD13,FREE DAMM 1/3 RET.,caj,1
2026-02-20,CANTABRIA RESTAURANT,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,caj,1
2026-02-20,CANTABRIA RESTAURANT,0AM0451,GALLO HARINA DE TRIGO HORECA 5KG,un,1
2026-02-20,CANTABRIA RESTAURANT,0AM4347,LA FRAGUA PIMIENTO ROJO TIRAS 3KG,un,1
2026-02-20,CANTABRIA RESTAURANT,0AM0131,MONTSIÀ ARROZ EXTRA 5 KG.,un,2
2026-02-20,CANTABRIA RESTAURANT,0AM0263,"ORLANDO KETCHUP 1,8 KG.",un,1
2026-02-20,CANTABRIA RESTAURANT,0LM2496,PAPEL DE ALUMINIO 11 MICRES 29 x 200,un,1
2026-02-20,CANTABRIA RESTAURANT,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,un,3
2026-02-20,CANTABRIA RESTAURANT,0AM5510,PROEZA JUDIA BLANCA 3KG 1U,un,4
2026-02-20,CANTABRIA RESTAURANT,0AM5389,PROEZA MAIZ DULCE EN GRANO LATA 3KG,un,1
2026-02-20,CANTABRIA RESTAURANT,0AM5383,PROEZA TOMATE FRITO EXTRA LATA 3KG,un,4
2026-02-20,CANTABRIA RESTAURANT,0AM5387,PROEZA TOMATE TRITURADO 5KG,un,3
2026-02-20,CANTABRIA RESTAURANT,0AM5388,PROEZA ZANAHORIA RALLADA 3KG,un,1
2026-02-20,CANTABRIA RESTAURANT,0AM5006,PROMOLAC SIROPE DE CARAMELO 1KG,un,2
2026-02-20,CANTABRIA RESTAURANT,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,caj,1
2026-02-20,CANTABRIA RESTAURANT,0AG0011,VICHY CATALAN GAS 1/2 RET 20U,caj,1
2026-02-20,CANTABRIA RESTAURANT,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-02-20,CANTABRIA RESTAURANT,0RF0014,ZALA GASEOSA 50CL VID. RET 20U,caj,4
2026-02-20,CANTINA IES VIC ST TOMAS,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,1
2026-02-20,CANTINA IES VIC ST TOMAS,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,4
2026-02-20,CANTINA IES VIC ST TOMAS,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,4
2026-02-20,CARLOS OLMOS MONZON,0VE0524,SEÑORIO DE LIZIA VERDEJO RUEDA 75CL 6U,caj,1
2026-02-20,CASAL GENT GRAN ST.VICENÇ TORELLO,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,1
2026-02-20,CASAL GENT GRAN ST.VICENÇ TORELLO,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-02-20,CASAL GENT GRAN ST.VICENÇ TORELLO,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,caj,1
2026-02-20,CASAL GENT GRAN ST.VICENÇ TORELLO,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,2
2026-02-20,CASAL GENT GRAN ST.VICENÇ TORELLO,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,1
2026-02-20,CASAL GENT GRAN ST.VICENÇ TORELLO,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,3
2026-02-20,CASAL GENT GRAN ST.VICENÇ TORELLO,TU13,TURIA 1/3 RET.,caj,1
2026-02-20,CASAL GENT GRAN ST.VICENÇ TORELLO,0AG0183,VICHY CATALAN GAS 30CL RET 24U,caj,1
2026-02-20,CLASSIC CLUB MONTMELO,TB8V,BOTELLAS CARBONICO 8 KG.VACIOS,tb,1
2026-02-20,CLASSIC CLUB MONTMELO,TB8,BOTELLAS CARBONICO 8 KILOS,tb,1
2026-02-20,COMERCIAL F.LEIVA,3ENV0054,ENVASE GARRAFA FONT D'OR 8L,caj,56
2026-02-20,COMERCIAL F.LEIVA,0AG0047,FONT D.OR NATURAL 8L GARRAFA 1U,caj,56
2026-02-20,DELS CASTANYERS RESTAURANT,0CF0353,BONKA SELECCIÓN PROFESIONAL NATURAL 1KG,un,10
2026-02-20,DISTRIDAM,0AM1277,BARGALLO ACEITE OLIVA INTENSO 5L,un,12
2026-02-20,DISTRIDAM,0VE5041,HEREDAD IBIAN RIOJA CRIANZA 75CL 6U,caj,4
2026-02-20,DISTRIDAM,0VE4961,HEREDAD IBIAN RIOJA TINTO 75CL 6U,caj,2
2026-02-20,DISTRIDAM,EDI34SR,INEDIT DAMM 3/4 SR CAJA 12U.,caj,18
2026-02-20,DISTRIDAM,3ENV0099,PALET R 120X80 CHEP STAND,un,1
2026-02-20,DROGUERIA JUNYENT,3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,10
2026-02-20,DROGUERIA JUNYENT,3ENV0054,ENVASE GARRAFA FONT D'OR 8L,caj,224
2026-02-20,DROGUERIA JUNYENT,0AG0003,FONT D.OR NATURAL 1L RET 12U,caj,6
2026-02-20,DROGUERIA JUNYENT,0AG0047,FONT D.OR NATURAL 8L GARRAFA 1U,caj,224
2026-02-20,DROGUERIA JUNYENT,0AG0010,VICHY CATALAN GAS 1L RET 12U,caj,4
2026-02-20,EL 9 TONI PETIT,0CF0056,XPLICIT MEZCLA 80/20 1KG,un,3
2026-02-20,EL GARBI BAR,0RF0019,/-COCA COLA LATA 33CL 24U,caj,1
2026-02-20,EL GARBI BAR,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,caj,1
2026-02-20,EL GARBI BAR,BRL30V,BARRIL INOX 30L. EURONORMA,brl,1
2026-02-20,EL GARBI BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,2
2026-02-20,EL GARBI BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,1
2026-02-20,EL GARBI BAR,0LM2483,COMBO VASO+TAPA NAT 4OZ 120CC 50U,pak,1
2026-02-20,EL GARBI BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,2
2026-02-20,EL GARBI BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,1
2026-02-20,EL GARBI BAR,ED30,ESTRELLA DAMM BARRIL 30,brl,1
2026-02-20,EL GARBI BAR,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,2
2026-02-20,EL GARBI BAR,0AM1290,XPLICIT AZUCAR 7GR  1000U,caj,1
2026-02-20,EL GARBI BAR,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,1
2026-02-20,EL GARBI BAR,0CF0080,XPLICIT NATURAL CREMOSO 1KG,un,1
2026-02-20,EL PERNILER,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,11
2026-02-20,EL PERNILER,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,11
2026-02-20,EL TIRO DE GRANOLLERS,0RF1697,/-COCA COLA IMPORT LATA33 24U,caj,1
2026-02-20,EL TIRO DE GRANOLLERS,0RF1698,/-COCA COLA ZERO IMPORT LATA33 24U,caj,1
2026-02-20,EL TIRO DE GRANOLLERS,3ENV0042,C.C. AGUA 1/1 VICHY-FONT D'OR,caj,1
2026-02-20,EL TIRO DE GRANOLLERS,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-02-20,EL TIRO DE GRANOLLERS,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,1
2026-02-20,EL TIRO DE GRANOLLERS,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,3
2026-02-20,EL TIRO DE GRANOLLERS,ED15LN,ESTRELLA DAMM 1/5 LN,caj,1
2026-02-20,EL TIRO DE GRANOLLERS,0CF1135,GARRIGA S.EXPRES NATURAL BOLSA 1KG 1U,un,3
2026-02-20,EL TIRO DE GRANOLLERS,0VE0506,HALLAZGO JOVEN 75CL 6U,caj,1
2026-02-20,EL TIRO DE GRANOLLERS,0VE2133,MONTERIO TINTO ROSCA 75CL 6U,caj,4
2026-02-20,EL TIRO DE GRANOLLERS,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,caj,1
2026-02-20,EL TIRO DE GRANOLLERS,0AG0010,VICHY CATALAN GAS 1L RET 12U,caj,1
2026-02-20,EL TIRO DE GRANOLLERS,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-02-20,EPICUS BAR,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",caj,1
2026-02-20,EPICUS BAR,BRL20V,BARRIL INOX 20L. TANQUETA A16,brl,1
2026-02-20,EPICUS BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-02-20,EPICUS BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,4
2026-02-20,EPICUS BAR,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,caj,1
2026-02-20,EXTREMEÑOS BAR,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,4
2026-02-20,EXTREMEÑOS BAR,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,9
2026-02-20,EXTREMEÑOS BAR,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,4
2026-02-20,EXTREMEÑOS BAR,ED15LN,ESTRELLA DAMM 1/5 LN,caj,5
2026-02-20,EXTREMEÑOS BAR,FD15,FREE DAMM 1/5 LN RET.,caj,4
2026-02-20,EXTREMEÑOS BAR,0RF0010,"LIMON GLAS 1,5 S/R 6U",caj,4
2026-02-20,FELIUBADALO,0AG0046,"VICHY CATALAN GAS 1,2L PET 6U",caj,14
2026-02-20,FELIUBADALO,0AG0111,VICHY CATALAN PLUS LIMA LIMON 1/3 LT 24U,caj,1
2026-02-20,FONDA VILASECA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-02-20,FONDA VILASECA,NTL13B24,NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT,caj,1
2026-02-20,FONDA VILASECA,0AG0052,VICHY CATALAN GAS 1/2 PET 24U,caj,1
2026-02-20,FONDA VILASECA,VO13,VOLL-DAMM 1/3 RET.,caj,1
2026-02-20,FORN L'ANTIC,0LT0036,CACAOLAT VIDRIO 20CL SR 24U,caj,1
2026-02-20,FORN L'ANTIC,0LI2482,CAN NADAL ANIS DULCE 3L,un,1
2026-02-20,FORN L'ANTIC,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",caj,3
2026-02-20,FORN L'ANTIC,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,3
2026-02-20,FORN VALERO,3ENV0029,C.C. CACAOLAT 30 U.,caj,1
2026-02-20,FORN VALERO,3ENV1281,C.C. LECHE LETONA (NUEVO),caj,4
2026-02-20,FORN VALERO,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,1
2026-02-20,FORN VALERO,0LM2488,COMBO VASO+TAPA NAT 7OZ 200CC 50U,pak,2
2026-02-20,FORN VALERO,0LM2484,COMBO VASO+TAPA NAT 8OZ 250CC 50U,pak,2
2026-02-20,FORN VALERO,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,1
2026-02-20,FORN VALERO,0AG0004,FONT D.OR NATURAL 1/2 PET 24U,caj,1
2026-02-20,FORN VALERO,0CF1135,GARRIGA S.EXPRES NATURAL BOLSA 1KG 1U,un,6
2026-02-20,FORN VALERO,0LM1718,GC MINI SERVICIOS 1C 17X17 400U 10PQ,caj,1
2026-02-20,FORN VALERO,0ZU0020,GRANINI MELOCOTON  20CL 24U,caj,1
2026-02-20,FORN VALERO,0LT0009,LETONA GRAN CREME 1L VR 12U,caj,4
2026-02-20,FORN VALERO,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,caj,1
2026-02-20,FORN VALERO,0CF0412,MOMENT TEA ROOIBOS COPACABANA 15U,caj,2
2026-02-20,FORN VALERO,0CF1122,MOMENT TEA  CHAI TEA LATTE 10U,caj,2
2026-02-20,FORN VALERO,0AM1290,XPLICIT AZUCAR 7GR  1000U,caj,1
2026-02-20,FORN VALERO,0AM1634,XPLICIT EDULCORANTE 1G 150U,caj,1
2026-02-20,Forn de Pa Gaba,0AG0039,"FONT D.OR NATURAL 1,5L PET 6U",caj,10
2026-02-20,Forn de Pa Gaba,0AG0039,"FONT D.OR NATURAL 1,5L PET 6U",zpr,2
2026-02-20,GRANJA CORAL,0AM0088,JAE GARBANZO EXTRA 3KG,un,3
2026-02-20,GRANJA CORAL,0AM0087,JAE LENTEJA EXTRA 3KG,un,3
2026-02-20,GRANJA VINALLONGA,3ENV0029,C.C. CACAOLAT 30 U.,caj,2
2026-02-20,GRANJA VINALLONGA,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,caj,2
2026-02-20,GRANJA VINALLONGA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,caj,1
2026-02-20,GRANJA VINALLONGA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,caj,1
2026-02-20,GRANJA VINALLONGA,ED13,ESTRELLA DAMM 1/3 RET. PP,caj,1
2026-02-20,GRANJA VINALLONGA,FD15,FREE DAMM 1/5 LN RET.,caj,1
2026-02-20,HOSPITAL DE MANLLEU CAFETERIA,0AG0004,FONT D.OR NATURAL 1/2 PET 24U,caj,4
2026-02-20,HOSPITAL DE MANLLEU CUINA,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,36
2026-02-20,HOSPITAL DE VIC CAFETERIA,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,40
2026-02-20,HOSPITAL DE VIC CAFETERIA,0AG0004,FONT D.OR NATURAL 1/2 PET 24U,caj,15
2026-02-20,HOSPITAL DE VIC CAFETERIA,0AG0006,FONT D.OR NATURAL 1/3 PET 35U,caj,20
2026-02-20,HOSPITAL DE VIC CAFETERIA,0ZU0027,LAMBDA MELOCOTON SIN 20CL 24U,caj,6
2026-02-20,HOSPITAL DE VIC CAFETERIA,0ZU0028,LAMBDA NARANJA SIN 20CL 24U,caj,4
2026-02-20,HOSPITAL DE VIC CAFETERIA,0ZU0029,LAMBDA PIÑA  SIN 20CL 24U,caj,4
2026-02-20,HOSPITAL DE VIC CUINA,0AG0007,"FONT D.OR NATURAL 1,5L PET 12U",caj,40
2026-02-20,HOSPITAL DE VIC CUINA,0ZU0027,LAMBDA MELOCOTON SIN 20CL 24U,caj,2
2026-02-20,HOSPITAL DE VIC CUINA,0ZU0029,LAMBDA PIÑA  SIN 20CL 24U,caj,1
2026-02-20,HOSTAL SERRA,BRL30V,BARRIL INOX 30L. EURONORMA,brl,4
2026-02-20,HOSTAL SERRA,ED30,ESTRELLA DAMM BARRIL 30,brl,4
2026-02-20,ICE CUSTOM,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,caj,3
2026-02-20,ICE CUSTOM,0LT0103,YOSOY AVENA BARISTA 1L BRIK 6U,caj,3
2026-02-20,INDUSTRIAS QUIMICAS DEL VALLES,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,caj,1
2026-02-20,INDUSTRIAS QUIMICAS DEL VALLES,0AM1205,DELOUISE CREMA VINAGRE MODENA 50CL 1U,un,2
2026-02-20,INDUSTRIAS QUIMICAS DEL VALLES,0CF0419,MOMENT TEA NEGRO SUE. CAN. 15U,caj,2
2026-02-20,INDUSTRIAS QUIMICAS DEL VALLES,0AM0870,PONS VINAGRE MANZANA 50CL,un,2
2026-02-20,INDUSTRIAS QUIMICAS DEL VALLES,0AM4158,SABOR DEL SUR ACEITE VIRGEN EXTRA 5L,un,4
