Material,TpMt,UMA,Contador,Denom.,Código EAN/UPC,Longitud,Unidad dimensión,Ancho,Unidad dimensión,Altura,Unidad dimensión,Unidad dimensión,Volumen,UV,UV,Peso bruto,Un,Un,Peso neto,Un,Jquía.productos
0AM1507,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1507,ZFIN,PAL,40,1,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1507,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1507,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1507,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1506,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,250,KG,00AM69ZZFORPE4
0AM1506,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1506,ZFIN,PAL,40,1,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1506,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1506,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1506,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,250,KG,00AM69ZZFORPE4
0AM1505,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,2,KG,00AM69ZZFORPE4
0AM1505,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1505,ZFIN,PAL,40,1,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1505,ZFIN,L,100,200,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1505,ZFIN,ZCE,100,26,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1505,ZFIN,KG,100,200,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1503,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,10,KG,00AM69ZZFORGE4
0AM1503,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,10,KG,00AM69ZZFORGE4
0AM1503,ZFIN,PAL,100,1,,0,,0,,0,,,0,,,0,,,10,KG,00AM69ZZFORGE4
0AM1503,ZFIN,L,100,1000,,0,,0,,0,,,0,,,0,,,10,KG,00AM69ZZFORGE4
0AM1503,ZFIN,ZCE,100,130,,0,,0,,0,,,0,,,0,,,10,KG,00AM69ZZFORGE4
0AM1503,ZFIN,KG,100,1000,,0,,0,,0,,,0,,,0,,,10,KG,00AM69ZZFORGE4
0AM1502,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,1,KG,00AM69ZZFORPE4
0AM1502,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,1,KG,00AM69ZZFORPE4
0AM1502,ZFIN,PAL,40,1,,0,,0,,0,,,0,,,0,,,1,KG,00AM69ZZFORPE4
0AM1502,ZFIN,L,100,100,,0,,0,,0,,,0,,,0,,,1,KG,00AM69ZZFORPE4
0AM1502,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,1,KG,00AM69ZZFORPE4
0AM1502,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,1,KG,00AM69ZZFORPE4
0AM1501,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.5,KG,00AM69ZZFORPE4
0AM1501,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1501,ZFIN,CAJ,6,1,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1501,ZFIN,L,100,50,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1501,ZFIN,ZCE,100,7,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1501,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1500,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,2,KG,00AM69ZZFORPE4
0AM1500,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1500,ZFIN,L,100,200,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1500,ZFIN,ZCE,100,26,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1500,ZFIN,KG,100,200,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1499,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1499,ZFIN,L,100,500,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1499,ZFIN,ZCE,100,65,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1499,ZFIN,KG,100,500,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1499,ZFIN,UN,1,1,5073207,0,,0,,0,,,0,,,0,KG,KG,5,KG,00AM69ZZFORGE4
0AM1499,ZFIN,PAL,40,1,5073214,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1498,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,2.5,KG,00AM69ZZFORPE4
0AM1498,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1498,ZFIN,L,100,250,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1498,ZFIN,ZCE,100,33,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1498,ZFIN,KG,100,250,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1497,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,2.5,KG,00AM69ZZFORPE4
0AM1497,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1497,ZFIN,L,100,250,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1497,ZFIN,ZCE,100,33,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1497,ZFIN,KG,100,250,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1496,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,2.5,KG,00AM69ZZFORPE4
0AM1496,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1496,ZFIN,L,100,250,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1496,ZFIN,ZCE,100,33,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1496,ZFIN,KG,100,250,,0,,0,,0,,,0,,,0,,,2.5,KG,00AM69ZZFORPE4
0AM1495,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,2,KG,00AM69ZZFORPE4
0AM1495,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1495,ZFIN,L,100,200,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1495,ZFIN,ZCE,100,26,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1495,ZFIN,KG,100,200,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1494,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,5,KG,00AM69ZZFORGE4
0AM1494,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1494,ZFIN,L,100,500,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1494,ZFIN,ZCE,100,65,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1494,ZFIN,KG,100,500,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1493,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,2,KG,00AM69ZZFORPE4
0AM1493,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1493,ZFIN,L,100,200,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1493,ZFIN,ZCE,100,26,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1493,ZFIN,KG,100,200,,0,,0,,0,,,0,,,0,,,2,KG,00AM69ZZFORPE4
0AM1492,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,25,KG,00AM69ZZFORGE4
0AM1492,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1492,ZFIN,PAL,24,1,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1492,ZFIN,L,100,2500,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1492,ZFIN,ZCE,100,325,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1492,ZFIN,KG,100,2500,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1491,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,5,KG,00AM69ZZFORGE4
0AM1491,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1491,ZFIN,L,100,500,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1491,ZFIN,ZCE,100,65,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1491,ZFIN,KG,100,500,,0,,0,,0,,,0,,,0,,,5,KG,00AM69ZZFORGE4
0AM1490,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.25,KG,00AM69ZZFORPE4
0AM1490,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1490,ZFIN,PAL,150,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1490,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1490,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1490,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1490,ZFIN,CAJ,12,1,8422994001405,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1489,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,25,KG,00AM69ZZFORGE4
0AM1489,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1489,ZFIN,L,100,2500,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1489,ZFIN,ZCE,100,325,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1489,ZFIN,KG,100,2500,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1488,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1488,ZFIN,L,100,50,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1488,ZFIN,ZCE,100,7,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1488,ZFIN,KG,100,50,,0,,0,,0,,,0,,,0,,,0.5,KG,00AM69ZZFORPE4
0AM1488,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0.5,KG,KG,0.5,KG,00AM69ZZFORPE4
0AM1486,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1486,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1486,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1486,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1486,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0.25,KG,KG,0.25,KG,00AM69ZZFORPE4
0AM1485,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.25,KG,00AM69ZZFORPE4
0AM1485,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1485,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1485,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1485,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1484,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1484,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1484,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1484,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1484,ZFIN,UN,1,1,5074198,0,,0,,0,,,0,,,0,KG,KG,0.25,KG,00AM69ZZFORPE4
0AM1484,ZFIN,PAL,1800,1,5074204,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1483,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1483,ZFIN,L,100,2500,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1483,ZFIN,ZCE,100,325,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1483,ZFIN,KG,100,2500,,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1483,ZFIN,UN,1,1,8422994012661,0,,0,,0,,,0,,,30,KG,KG,25,KG,00AM69ZZFORGE4
0AM1483,ZFIN,PAL,24,1,5072095,0,,0,,0,,,0,,,0,,,25,KG,00AM69ZZFORGE4
0AM1482,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.25,KG,00AM69ZZFORPE4
0AM1482,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1482,ZFIN,PAL,150,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1482,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1482,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1482,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1482,ZFIN,CAJ,12,1,8422994001306,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1481,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1481,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1481,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1481,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1481,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0.25,KG,KG,0.25,KG,00AM69ZZFORPE4
0AM1480,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.25,KG,00AM69ZZFORPE4
0AM1480,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1480,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1480,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1480,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1479,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.3,KG,00AM69ZZFORPE4
0AM1479,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.3,KG,00AM69ZZFORPE4
0AM1479,ZFIN,L,100,30,,0,,0,,0,,,0,,,0,,,0.3,KG,00AM69ZZFORPE4
0AM1479,ZFIN,ZCE,100,4,,0,,0,,0,,,0,,,0,,,0.3,KG,00AM69ZZFORPE4
0AM1479,ZFIN,KG,100,30,,0,,0,,0,,,0,,,0,,,0.3,KG,00AM69ZZFORPE4
0AM1478,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.06,KG,00AM69ZZFORPE4
0AM1478,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.06,KG,00AM69ZZFORPE4
0AM1478,ZFIN,ZCE,100,1,,0,,0,,0,,,0,,,0,,,0.06,KG,00AM69ZZFORPE4
0AM1478,ZFIN,L,100,6,,0,,0,,0,,,0,,,0,,,0.06,KG,00AM69ZZFORPE4
0AM1478,ZFIN,KG,100,6,,0,,0,,0,,,0,,,0,,,0.06,KG,00AM69ZZFORPE4
0AM1476,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.3,KG,00AM69ZZFORPE4
0AM1476,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.3,KG,00AM69ZZFORPE4
0AM1476,ZFIN,L,100,30,,0,,0,,0,,,0,,,0,,,0.3,KG,00AM69ZZFORPE4
0AM1476,ZFIN,ZCE,100,4,,0,,0,,0,,,0,,,0,,,0.3,KG,00AM69ZZFORPE4
0AM1476,ZFIN,KG,100,30,,0,,0,,0,,,0,,,0,,,0.3,KG,00AM69ZZFORPE4
0AM1475,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.6,KG,00AM69ZZFORPE4
0AM1475,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.6,KG,00AM69ZZFORPE4
0AM1475,ZFIN,L,100,60,,0,,0,,0,,,0,,,0,,,0.6,KG,00AM69ZZFORPE4
0AM1475,ZFIN,ZCE,100,8,,0,,0,,0,,,0,,,0,,,0.6,KG,00AM69ZZFORPE4
0AM1475,ZFIN,KG,100,60,,0,,0,,0,,,0,,,0,,,0.6,KG,00AM69ZZFORPE4
0AM1474,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.25,KG,00AM69ZZFORPE4
0AM1474,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1474,ZFIN,L,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1474,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1474,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0.25,KG,00AM69ZZFORPE4
0AM1473,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.75,KG,00AM69ZZFORPE4
0AM1473,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.75,KG,00AM69ZZFORPE4
0AM1473,ZFIN,L,100,75,,0,,0,,0,,,0,,,0,,,0.75,KG,00AM69ZZFORPE4
0AM1473,ZFIN,ZCE,100,10,,0,,0,,0,,,0,,,0,,,0.75,KG,00AM69ZZFORPE4
0AM1473,ZFIN,KG,100,75,,0,,0,,0,,,0,,,0,,,0.75,KG,00AM69ZZFORPE4
0AM1472,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM13ZZEDDIE4
0AM1472,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1472,ZFIN,PAL,840,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1472,ZFIN,CAJ,12,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1472,ZFIN,ZCE,100,9,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1472,ZFIN,KG,100,72,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1471,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM13ZZEDDIE4
0AM1471,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1471,ZFIN,PAL,840,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1471,ZFIN,CAJ,12,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1471,ZFIN,ZCE,100,9,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1471,ZFIN,KG,100,72,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1470,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM13ZZEDDIE4
0AM1470,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1470,ZFIN,PAL,1200,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1470,ZFIN,CAJ,12,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1470,ZFIN,ZCE,100,5,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1470,ZFIN,KG,100,35,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1469,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM13ZZEDDIE4
0AM1469,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1469,ZFIN,PAL,2016,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1469,ZFIN,CAJ,12,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1469,ZFIN,ZCE,100,3,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1469,ZFIN,KG,100,25,,0,,0,,0,,,0,,,0,,,0,KG,00AM13ZZEDDIE4
0AM1468,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0.58,KG,00AM74ZZEDDIE4
0AM1468,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0.58,KG,00AM74ZZEDDIE4
0AM1468,ZFIN,PAL,1080,1,,0,,0,,0,,,0,,,0,,,0.58,KG,00AM74ZZEDDIE4
0AM1468,ZFIN,CAJ,12,1,,0,,0,,0,,,0,,,0,,,0.58,KG,00AM74ZZEDDIE4
0AM1468,ZFIN,ZCE,100,8,,0,,0,,0,,,0,,,0,,,0.58,KG,00AM74ZZEDDIE4
0AM1468,ZFIN,KG,100,58,,0,,0,,0,,,0,,,0,,,0.58,KG,00AM74ZZEDDIE4
0AM1460,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1460,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1460,ZFIN,PAL,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1460,ZFIN,CAJ,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM82ZZEDDIE4
0AM1460,ZFIN,L,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1460,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1460,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1459,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM82ZZEDDIE4
0AM1459,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1459,ZFIN,PAL,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1459,ZFIN,L,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1459,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1459,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1458,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,3,KG,00AM69ZZFORPE4
0AM1458,ZFIN,L,100,300,,0,,0,,0,,,0,,,0,,,3,KG,00AM69ZZFORPE4
0AM1458,ZFIN,ZCE,100,39,,0,,0,,0,,,0,,,0,,,3,KG,00AM69ZZFORPE4
0AM1458,ZFIN,KG,100,300,,0,,0,,0,,,0,,,0,,,3,KG,00AM69ZZFORPE4
0AM1458,ZFIN,UN,1,6,,0,,0,,0,,,0,,,0,,,3,KG,00AM69ZZFORPE4
0AM1458,ZFIN,CAJ,1,1,5079896,0,,0,,0,,,3,L,L,0,KG,KG,3,KG,00AM69ZZFORPE4
0AM1458,ZFIN,PAL,1,1,5063970,0,,0,,0,,,0,,,0,,,3,KG,00AM69ZZFORPE4
0AM1457,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM74ZZEDDIE4
0AM1457,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM74ZZEDDIE4
0AM1457,ZFIN,PAL,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM74ZZEDDIE4
0AM1457,ZFIN,L,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00AM74ZZEDDIE4
0AM1457,ZFIN,ZCE,100,39,,0,,0,,0,,,0,,,0,,,0,KG,00AM74ZZEDDIE4
0AM1457,ZFIN,KG,100,300,,0,,0,,0,,,0,,,0,,,0,KG,00AM74ZZEDDIE4
0AM1454,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM82ZZEDDIE4
0AM1454,ZFIN,ZPR,1,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1454,ZFIN,PAL,40,1,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1454,ZFIN,L,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1454,ZFIN,ZCE,100,13,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1454,ZFIN,KG,100,100,,0,,0,,0,,,0,,,0,,,0,KG,00AM82ZZEDDIE4
0AM1451,ZFIN,UN,1,1,,0,,0,,0,,,0,,,0,KG,KG,0,KG,00AM82ZZEDDIE4
