date,transport_id,location_id,client,item,item_description,amount,unit,converted_amount
03/03/2026,11529100,JOSE MARIA SORIA JURADO,BAR ROMERO,0VE4961,HEREDAD IBIAN RIOJA TINTO 75CL 6U,1,caj,9.0
03/03/2026,11529100,JOSE MARIA SORIA JURADO,BAR ROMERO,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
03/03/2026,11529100,JOSE MARIA SORIA JURADO,BAR ROMERO,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR CAMP DE TIR,0AM5392,PROEZA GARBANZOS EXTRA LATA 3KG,1,un,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR CAMP DE TIR,0AM5510,PROEZA JUDIA BLANCA 3KG 1U,1,un,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR CAMP DE TIR,0AM0782,"GIMAR MINI MAGDALENA 1,5KG CHOCOLAT",1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,0VE0463,SOLAR DE ZUNIL TINTO 75CL 6U,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,0VE0465,SOLAR DE ZUNIL BLANCO 75CL 6U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,0AM0070,"REDONDO ACEITUNA GAZPACHA 2,5 KG.",1,un,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,0LM1682,GC HIGIENICO JUMBO 2C COMPAC ECO 18U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR STACJA PL,0AM5579,PROEZA AOVE 5L,1,un,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SARABÀ,DL13,DAMM LEMON 1/3 RET,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SARABÀ,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SARABÀ,ED13,ESTRELLA DAMM 1/3 RET. PP,8,caj,72.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SARABÀ,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,8,caj,72.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SARABÀ,VO13,VOLL-DAMM 1/3 RET.,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SARABÀ,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SARABÀ,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR UE VIC,DL20,DAMM LEMON BARRIL 20L.,1,brl,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR UE VIC,BRL20V,BARRIL INOX 20L. TANQUETA A16,1,brl,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR UE VIC,ED30,ESTRELLA DAMM BARRIL 30,4,brl,144.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR UE VIC,BRL30V,BARRIL INOX 30L. EURONORMA,4,brl,144.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR UE VIC,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,10,caj,90.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR UE VIC,0AG0027,VICHY CATALAN GAS 1/3 LT SLEEK 24U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR UE VIC,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR UE VIC,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",4,caj,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA TAGLIATELLA POLIGON,0AG0011,VICHY CATALAN GAS 1/2 RET 20U,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA TAGLIATELLA POLIGON,3ENV0041,C.C. AGUA 1/2 VICHY-FONT D'OR,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,"BOTANIC & FRUITS, S.L.",0AM0946,AVECREM CALDO VERDURA S/GLUTEN 1KG,100,un,100.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SUSHI YE,ED13,ESTRELLA DAMM 1/3 RET. PP,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SUSHI YE,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SUSHI YE,VE12,AGUA VERI 1/2 VIDRIO RET.,12,caj,108.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SUSHI YE,CJ12V,CAJAS COMPLETAS 1/2 V,12,caj,108.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SUSHI YE,PI12,AGUA PIRINEA 1/2 GAS RET,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SUSHI YE,CJ12V,CAJAS COMPLETAS 1/2 V,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,SUSHI YE,0VE2640,CANALS I NUBIOLA BLANCO SECO 75CL 1U,12,un,12.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PIZZERIA TOSCANA,ED13,ESTRELLA DAMM 1/3 RET. PP,10,caj,90.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PIZZERIA TOSCANA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,10,caj,90.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PIZZERIA TOSCANA,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PIZZERIA TOSCANA,3ENV0029,C.C. CACAOLAT 30 U.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PIZZERIA TOSCANA,0LM1158,GC SERV.MINI SERVICIO BLC 1C.17x17 400U,10,un,10.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PIZZERIA TOSCANA,0AM4905,LAYS SAL 20U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,TU13,TURIA 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,0LT0013,ATO NATURA ENTERA BRIK 1L.6U,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,0AM1277,BARGALLO ACEITE OLIVA INTENSO 5L,1,un,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,0AM3376,BARGALLO ACEITE ALTO RENDIMIENTO 20L,1,un,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,0AM4773,BAYMAR VENTRESCA ATUN A. GIRASOL 1KG,1,un,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,TU13,TURIA 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,EL MOLI,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,FRANKFURT C'JOAN,ED13,ESTRELLA DAMM 1/3 RET. PP,10,caj,90.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,FRANKFURT C'JOAN,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,10,caj,90.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,CINEMES SUCRE,ED13LT,ESTRELLA DAMM 1/3 LATA,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,CINEMES SUCRE,FD13LT,FREE DAMM 1/3 LATA LC,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,CINEMES SUCRE,VO13LT,VOLL DAMM 1/3 LATA LC,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,ED13,ESTRELLA DAMM 1/3 RET. PP,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,0LT0021,CACAOLAT MINIBRIK SLIM 20CL P6 24U,4,caj,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,0LT0235,LA LEVANTINA AVENA ESP.HOST 1L 6U,4,caj,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,0LT0009,LETONA GRAN CREME 1L VR 12U,6,caj,54.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,3ENV1281,C.C. LECHE LETONA (NUEVO),6,caj,54.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,0CF1122,MOMENT TEA  CHAI TEA LATTE 10U,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,0CF1123,MOMENT TEA  TÉ MATCHA LATTE 10U,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,ED13,ESTRELLA DAMM 1/3 RET. PP,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,LA CAFE,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,FD15,FREE DAMM 1/5 LN RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,FDL13,FREE DAMM LIMON 1/3 RET. PP,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,VO13,VOLL-DAMM 1/3 RET.,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,DL20,DAMM LEMON BARRIL 20L.,1,brl,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,BRL20V,BARRIL INOX 20L. TANQUETA A16,1,brl,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,ED13LT,ESTRELLA DAMM 1/3 LATA,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,0CF0374,BONKA INTENSO NATURAL 1KG,10,un,10.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,0CF0417,MOMENT TEA BLACKCHAI 15U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,0CF0124,MOMENT TEA MENTA POLEO 15U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,0AM0875,DIETLINEA EDULCORANTE STEVIA,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,0CF0413,MOMENT TEA INFUANIS DIGST 15U,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,0AM1634,XPLICIT EDULCORANTE 1G 150U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,RESTAURANTE SOFIA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,ED13,ESTRELLA DAMM 1/3 RET. PP,6,caj,54.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,6,caj,54.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,FD13,FREE DAMM 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,TU13,TURIA 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,VO13,VOLL-DAMM 1/3 RET.,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,EC13,DAURA DAMM 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,ED30,ESTRELLA DAMM BARRIL 30,1,brl,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,BRL30V,BARRIL INOX 30L. EURONORMA,1,brl,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,TU20,TURIA BARRIL 20L.,1,brl,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,BRL20V,BARRIL INOX 20L. TANQUETA A16,1,brl,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,VE12,AGUA VERI 1/2 VIDRIO RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ12V,CAJAS COMPLETAS 1/2 V,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,6,caj,54.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,0AM0783,LOTUS BISCOFF 300U,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,0AM0783,LOTUS BISCOFF 300U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,EC13,DAURA DAMM 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,TU13,TURIA 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,ED13,ESTRELLA DAMM 1/3 RET. PP,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,VO13,VOLL-DAMM 1/3 RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR ATLANTIDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,ED13,ESTRELLA DAMM 1/3 RET. PP,14,caj,126.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,14,caj,126.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,FD15,FREE DAMM 1/5 LN RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,FDT13,FREE DAMM TOSTADA 1/3 RET. PP,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,VO13,VOLL-DAMM 1/3 RET.,4,caj,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,caj,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,0VE0463,SOLAR DE ZUNIL TINTO 75CL 6U,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,0RF1697,/-COCA COLA IMPORT LATA33 24U,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,0RF1698,/-COCA COLA ZERO IMPORT LATA33 24U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,0RF0296,RED BULL ENERGY DRINK 25CL LATA 24U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,ED13,ESTRELLA DAMM 1/3 RET. PP,8,caj,72.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,8,caj,72.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,VO13,VOLL-DAMM 1/3 RET.,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,FDL13,FREE DAMM LIMON 1/3 RET. PP,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,FD15,FREE DAMM 1/5 LN RET.,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BAR AVINGUDA,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PALACIO DE ORIENTE,0AG0011,VICHY CATALAN GAS 1/2 RET 20U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PALACIO DE ORIENTE,3ENV0041,C.C. AGUA 1/2 VICHY-FONT D'OR,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PALACIO DE ORIENTE,0VE0463,SOLAR DE ZUNIL TINTO 75CL 6U,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,PALACIO DE ORIENTE,0VE0465,SOLAR DE ZUNIL BLANCO 75CL 6U,2,caj,18.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,ED13,ESTRELLA DAMM 1/3 RET. PP,4,caj,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,caj,36.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,11,caj,99.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,NTL13B24,NESTEA LIMON 1/3 SR BANDEJA 24U. P.HT,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0RF0296,RED BULL ENERGY DRINK 25CL LATA 24U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0ZU0032,JUVER NECTAR PIÑA 20CL 24U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0LI0204,J&B RARE WHISKY 1L,1,bot,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0LI2695,P-BALLANTINE'S 70CL,1,un,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0LI0011,ABSOLUT VODKA 70CL,1,bot,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0LI0153,RUAVIEJA ORUJO HIERBAS 70CL,1,bot,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0LI0270,JAGERMEISTER LICOR HIERBAS 70CL,3,bot,3.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0LI0066,HAVANA CLUB RON 7 AÑOS 70CL,1,bot,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0LI0070,BARCELO RON 70CL,1,bot,1.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,MGA GP VIC,0CF0418,MOMENT TEA PU ERH STRAWBERRY 15U,1,caj,9.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BK VIC,ED13LT,ESTRELLA DAMM 1/3 LATA,3,caj,27.0
03/03/2026,11529183,JORGE ESCALANTE GUARERAY,BK VIC,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,10,caj,90.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",2,caj,18.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM5310,BARGALLO RUGIN OLI FREGIR ALT OLEICO 20L,1,un,1.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0LM1158,GC SERV.MINI SERVICIO BLC 1C.17x17 400U,3,un,3.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0LM1683,GC ECO SECAMANOS 2C 300X184MM 143M 6U,1,caj,9.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0LM2481,GC HIGIENICO 2C. ECO+495/100M-18U,1,caj,9.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM5516,PROEZA COCKTAIL 3KG  1U,1,un,1.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM5388,PROEZA ZANAHORIA RALLADA 3KG,1,un,1.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM5390,PROEZA CHAMPIÑON LAMINADO LATA 3KG,1,un,1.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM5392,PROEZA GARBANZOS EXTRA LATA 3KG,1,un,1.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM5393,PROEZA CEBOLLA FRITA A.GIRASOL LATA 3KG,1,un,1.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM5394,PROEZA ATUN A.GIRASOL BOLSA 1KG,3,un,3.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM0553,CHOVI SALSA BRAVA ESP PATATAS 1 KG,1,un,1.0
03/03/2026,11529182,JUAN JAVIER PONCE,BAR CAFETERIA KALESSY,0AM4937,"CHOVI MAYONESA PROFESIONAL 3,6KG",1,un,1.0
